sample_id,slot_idx,phrase,gt_area,area_frac,soft_iou,mass_in_gt,gt_coverage,peak_in_gt,pred_sum,slices
2401256,6,pocket on left side,324,0.0064572704081632655,0.0020236361568830115,0.0021185422895390387,0.04322024922312042,0,6609.90380859375,overall|small
2401257,0,The plate is white.,29104,0.5800382653061225,0.35089398801573574,0.8590092141854548,0.3723380081990448,1,12615.14453125,overall
2401257,1,text reading'09,40,0.0007971938775510204,0.0016625797255328198,0.0016758556938708674,0.17346575260162353,0,4140.3505859375,overall|small|text
2401257,2,arm of a human in back,7315,0.14578683035714285,0.22820481752994737,0.2620365038020275,0.6386649329289132,0,17828.943359375,overall|part
2401258,0,tan duffel bag in middle,1960,0.0390625,0.011626354627746681,0.01759714340297362,0.0331300501920739,0,3690.081787109375,overall
2401258,1,blue instrument case,1386,0.027622767857142856,0.006371867058237992,0.007278236137840038,0.04867614261687748,0,9269.4345703125,overall
2401258,2,man wearing blue shorts,1520,0.030293367346938774,0.02789090292679532,0.03383282793989254,0.13704463557193153,0,6156.97412109375,overall
2401258,3,large round white column,2352,0.046875,0.010213242266601245,0.014078254048388352,0.0358672790786847,0,5992.208984375,overall
2401258,4,black backpack on a woman,444,0.008848852040816327,0.014980687797195786,0.016975314501789164,0.11307690594647382,0,2957.597412109375,overall|small
2401258,5,gray flooring in transportation center,1350,0.026905293367346938,0.0037338047849786375,0.004012329826611275,0.05104236744068287,0,17173.861328125,overall
2401258,6,dark purple backpack,468,0.00932716836734694,0.009935558480054818,0.010770603020021658,0.11359398996728098,0,4935.84130859375,overall|small
2401259,0,large carrots are toward the bottom,7208,0.14365433673469388,0.026473166349343637,0.24098589240583693,0.028881301625851917,0,863.8531494140625,overall
2401259,1,The umbrella is yellow and red,17280,0.34438775510204084,0.2061922829000407,0.34671122315378483,0.33720019305193866,0,16805.97265625,overall
2401259,2,a green carrot leaf,432,0.00860969387755102,0.004490808302483325,0.012530757212393379,0.006950553920533922,0,239.6215362548828,overall|small|part
2401259,3,brown spots on carrots,338,0.0067362882653061226,0.004882107743514732,0.0055559655276008185,0.03869542849839792,0,2354.05615234375,overall|small
2401259,4,purple carrots on the table,1280,0.025510204081632654,0.0006613962432980645,0.0006905819583814007,0.015408581495285035,0,28559.947265625,overall
2401259,5,an unpeeled orange carrot,910,0.018136160714285716,0.0001858480276425425,0.00033774655899357044,0.00041306261177901385,0,1112.9261474609375,overall|small
2401259,6,a green carrot leaf,256,0.00510204081632653,0.0001225556430413429,0.0002534570713613654,0.00023724130005575716,0,239.6215362548828,overall|small|part
2401260,0,broccoli rabe,33790,0.6734295280612245,0.08623685862940761,0.8398687746349489,0.08767847770697691,1,3527.522216796875,overall
2401260,1,red pasta on a white dish on a table,768,0.015306122448979591,0.007434505725324998,0.007658869358829601,0.2024144728978475,0,20297.29296875,overall|small
2401261,0,person is flying a kite,252,0.005022321428571429,0.0021115490215859,0.0022268895052715747,0.03917095774695987,0,4432.6767578125,overall|small
2401261,1,white cloud in grey sky,2440,0.04862882653061224,0.00019322337630163372,0.0005372851372705465,0.00030164564730691127,0,1369.8785400390625,overall
2401261,2,flock of birds flying above the ocean,1944,0.038743622448979595,0.04358029147722574,0.06567675870403744,0.11467803358541104,0,3394.413818359375,overall
2401261,3,huge kite in the air,2968,0.05915178571428571,0.13595732965752313,0.1743671279021138,0.38164690948239555,0,6496.224609375,overall
2401261,4,waves are smaller close to shore,4864,0.09693877551020408,0.11293135899562323,0.11866281163997876,0.7004290630942897,0,28710.654296875,overall
2401261,5,wave in the ocean,310,0.0061782525510204085,0.009234657890059093,0.009750328870121795,0.14865309192288306,0,4726.24658203125,overall|small
2401261,6,clouds in the sky,1952,0.0389030612244898,0.0033925825024125364,0.009691384204941297,0.005192747858704113,0,1045.902587890625,overall
2401262,0,The water has ripples.,3196,0.06369579081632654,0.013004718778964542,0.03332041260763006,0.02088400658140791,0,2003.135009765625,overall
2401262,1,the hand of the woman,40,0.0007971938775510204,0.002909099768712131,0.002924342294579677,0.3582021236419678,0,4899.59228515625,overall|small|part
2401262,2,part of a building,21,0.0004185267857142857,0.0012340550596358177,0.001235595934793061,0.4973771231515067,0,8453.345703125,overall|small
2401262,3,edge of a building ,70,0.0013950892857142857,0.00041299191287979924,0.0004158633318139519,0.056437318665640696,0,9499.78515625,overall|small
2401262,4,a kite in the sky,448,0.008928571428571428,0.022896398913247133,0.02820773133563132,0.10841616562434606,0,1721.884033203125,overall|small
2401262,5,the kids are watching the kite,1365,0.027204241071428572,0.015138198546061113,0.016337756637092502,0.17093595288175367,0,14281.494140625,overall
2401262,6,a lady pointing to something,304,0.006058673469387755,0.022826125050701973,0.02304490094563448,0.706262889661287,0,9316.7646484375,overall|small
2401263,0,the color light brown,60,0.0011957908163265306,0.00037990931783419125,0.0003824615827941468,0.05386364459991455,0,8450.0478515625,overall|small
2401263,1,black arch design on bed,330,0.006576849489795918,0.0038979809972875556,0.0047325200826432165,0.021626692107229523,0,1508.0355224609375,overall|small
2401263,2,wooden headboard of bed,1680,0.033482142857142856,0.04299355961287072,0.06091215812136539,0.1275150117420015,0,3516.953369140625,overall
2401263,3,brownish red carpeted floor,198,0.003946109693877551,0.00025634617840610094,0.0002681280990936449,0.005799984691118953,0,4283.01611328125,overall|small
2401263,4,wrinkled sheets on bed,4653,0.09273357780612244,0.1407936846853785,0.14985084125764436,0.6996486851560821,0,21724.705078125,overall
2401263,5,pastel colored lamp with a white shade,575,0.011459661989795918,0.011367466971336327,0.012538051972938377,0.10854063614555028,0,4977.71630859375,overall|small
2401263,6,the white bed skirt,280,0.005580357142857143,0.0009041970339037222,0.0009476362138414749,0.019343716757638112,0,5715.52734375,overall|small
2401264,0,shadow cast on white plate,648,0.012914540816326531,0.006905826424029124,0.00901769481054786,0.028643301975579908,0,2058.27099609375,overall|small
2401264,1,Shiny light green piece of broccoli on the bottom left. ,5082,0.10128348214285714,0.021519954138231247,0.04804522503191302,0.03751672641914785,0,3968.344482421875,overall
2401264,2,some cooked broccoli,4000,0.07971938775510204,0.06760591267698979,0.09897860742853329,0.17579597473144531,0,7104.40283203125,overall
2401264,3,a splash of gravy on the side of the plate,378,0.007533482142857143,0.002941638945439213,0.0030406922674542955,0.08282212353257275,0,10295.9326171875,overall|small
2401264,4,Pile of thin sliced carrots on the top of the photo. ,5488,0.109375,0.04022105593233823,0.12401574068600466,0.05618259441053207,0,2486.21728515625,overall
2401264,5,red plate with food,888,0.017697704081632654,0.016912015659582887,0.017506355786716655,0.33250801842491906,0,16866.28125,overall|small
2401264,6,brown sauce on food,1200,0.02391581632653061,0.03878632422245791,0.04339576990142812,0.2674824778238932,0,7396.5498046875,overall
2401265,0,a motel vacancy sign,4598,0.09163743622448979,0.09409318306844061,0.28852218607688684,0.12252162487001822,0,1952.551513671875,overall|text
2401265,1,white sign on building,429,0.008549904336734694,0.003872429014432301,0.004228058469636189,0.044012781067605894,0,4465.75732421875,overall|small|text
2401265,2,street light on pole.,120,0.0023915816326530613,0.006196585126754796,0.006229958628351084,0.5363372802734375,0,10330.802734375,overall|small
2401265,3,a blue pickup truck,676,0.013472576530612245,0.04481954819507379,0.04778458299528769,0.41938546987680286,0,5932.9716796875,overall|small
2401265,4,wood beam of garden bed,917,0.018275669642857144,0.01375127630024078,0.014352948508473197,0.24700951030236165,0,15781.267578125,overall|small
2401265,5,stop lights over road,468,0.00932716836734694,0.019944089779644767,0.0206954445072573,0.35456531883304954,0,8018.02392578125,overall|small
2401265,6,yellow paint on curb,400,0.007971938775510204,0.018961510393292625,0.020623334827620316,0.1904888343811035,0,3694.627197265625,overall|small
2401266,0,the ostrich is black and white,9591,0.19114716198979592,0.028511438542739558,0.07035347966892651,0.04574627280173144,0,6236.40087890625,overall
2401266,1,the eye of a giraffe,72,0.0014349489795918368,0.001531593196035715,0.0015612935603799966,0.07451371351877849,0,3436.2451171875,overall|small|part
2401266,2,back leg of a giraffe,234,0.00466358418367347,9.451373923334731e-05,9.716560759402217e-05,0.0034510732715965337,0,8311.080078125,overall|small|part
2401266,3,front leg of a giraffe,60,0.0011957908163265306,1.8165548277089592e-05,1.8349735450082958e-05,0.001806482175985972,0,5906.8388671875,overall|small|part
2401266,4,neck of a giraffe,297,0.005919164540816327,0.011174363227566727,0.0112838626666626,0.5352107089777989,0,14087.16015625,overall|small
2401266,5,giraffe head with knots,1147,0.02285953443877551,0.0011255545165564738,0.001311228839443188,0.007885963686050908,0,6898.26220703125,overall|part
2401266,6,tail of a giraffe,40,0.0007971938775510204,6.663278036519336e-05,6.71311948845273e-05,0.0088949054479599,0,5300.01318359375,overall|small|part
2401267,0,a field of tall grass,30459,0.6070432079081632,0.033730177207969676,0.12629530257242821,0.043996478712931726,0,10610.7568359375,overall
2401267,1,the trees are green,16568,0.3301977040816326,0.02951004430556229,0.07349198044928879,0.046992833806603844,0,10594.0439453125,overall
2401268,0,Black and white keyboard,7392,0.14732142857142858,0.22765090360264476,0.5570059618532981,0.27798025948660715,1,3689.06298828125,overall
2401268,1,a medical chart lying open,12740,0.25390625,0.07345546387029349,0.6573927997564204,0.07637942806705014,1,1480.20166015625,overall
2401268,2,Knob of cotton ball container top,117,0.002331792091836735,0.0007352261023283947,0.0007545810553243025,0.027865138828244984,0,4320.5712890625,overall|small
2401268,3,Wooden tongue depressors in container.,2535,0.05052216198979592,0.0737919047650573,0.08944963236567194,0.29654704739121057,0,8404.134765625,overall
2401268,4,Water bottle sitting on desktop,1127,0.0224609375,0.0010639866166171409,0.0011668053863880166,0.011930256685326346,0,11523.2578125,overall
2401268,5,Silver fixtures on sink.,957,0.019072863520408163,0.0027092710177091927,0.003013039434744537,0.02616965235089309,0,8311.9912109375,overall|small
2401268,6,drawers are beneath the table,1139,0.022700095663265307,0.014896896937521645,0.0160214363629716,0.17507929211650844,0,12446.78125,overall
2401269,0,clear blue sky above.,714,0.014229910714285714,0.001090642867660507,0.002723679716518209,0.0018157386312297747,0,475.9874572753906,overall|small
2401269,1,woman wearing authentic hat,1178,0.023477359693877552,0.09936522179884084,0.11780232956922711,0.3883364147969944,0,3883.287353515625,overall
2401269,2,pattern on woman's dress.,289,0.0057597257653061226,0.0016536281757936662,0.002151042187185889,0.00710025873151205,0,953.9444580078125,overall|small
2401269,3,The brown pants the boy is wearing.,180,0.003587372448979592,0.00023445496597665805,0.00023695725663836634,0.021719757715861,0,16498.994140625,overall|small
2401269,4,umbrella behind the boy.,75,0.0014947385204081632,0.003916788422110106,0.0039255487228619605,0.6370418802897135,0,12171.0732421875,overall|small
2401269,5,kite flying in sky,5810,0.11579241071428571,0.02113711458454704,0.0464748062477906,0.03732302430985101,0,4665.8994140625,overall
2401269,6,yellow bag near inflatable gym.,40,0.0007971938775510204,0.00016899637236862723,0.00016955416453672887,0.0488604724407196,0,11526.8115234375,overall|small
2401270,0,large group of zebras walking,12627,0.2516541772959184,0.16418593442090046,0.6144343008442318,0.1830448347910232,1,3761.68310546875,overall
2401270,1,herd of zebras walking behind other zebras,232,0.004623724489795918,0.001599556289078701,0.0016613620162686624,0.04122419192873199,0,5756.72998046875,overall|small
2401270,2,herd of zebras in the lower field,3680,0.07334183673469388,0.02509446702874814,0.035137829480219894,0.08070982228154722,0,8452.7744140625,overall
2401270,3,bunch of low bushes in background,3393,0.06762197066326531,0.04678912265271583,0.08522288071135614,0.09399776531818727,0,3742.356689453125,overall
2401270,4,tall brown grass covering the ground,2993,0.059650031887755105,0.007952838839248244,0.009568534927547327,0.04498009597263406,0,14069.5966796875,overall
2401271,0,Dog's long furry pointy tail,854,0.017020089285714284,0.007198119141225193,0.007750495067273499,0.09173332053548558,0,10107.7744140625,overall|small|part
2401271,1,Dog's big red tongue,260,0.005181760204081632,0.015361680609747335,0.015594872277093936,0.5067389855018029,0,8448.4267578125,overall|small
2401271,2,a dog collar ,800,0.01594387755102041,0.021070219237928837,0.02546749793370092,0.1087592887878418,0,3416.41064453125,overall|small
2401271,3,The circle designed curtain.,5896,0.1175063775510204,0.20829443825521937,0.26576829656064926,0.49062410559065467,0,10884.3671875,overall
2401271,4,The dog's nose is black.,140,0.0027901785714285715,0.0047734670999266746,0.005497170911815069,0.03499001434871129,0,891.11328125,overall|small
2401271,5,Dog's brown left front leg,2254,0.044921875,0.02217322717234485,0.031694997794380744,0.06873459634044685,0,4888.0830078125,overall|part
2401271,6,The wall is white.,5000,0.09964923469387756,0.125658664967977,0.15999905134909415,0.369272216796875,0,11539.8251953125,overall
2401272,0,Tail of a smaller zebra. ,204,0.004065688775510204,0.0026945432408282265,0.0027606796124595044,0.10110439973718979,0,7471.09423828125,overall|small|part
2401272,1,Back two legs of a larger black and white zebra. ,612,0.012197066326530613,0.031063251610557435,0.03520552623945383,0.2088664435093699,0,3630.85791015625,overall|small|part
2401272,2,a group of large black and brown boulders,1323,0.0263671875,0.09446510090865087,0.11366346313312692,0.3586777321605726,0,4174.8740234375,overall
2401272,3,front leg of a zebra,87,0.0017338966836734694,0.0013441228973508667,0.0013610978861673968,0.09728977597992995,0,6218.6640625,overall|small|part
2401272,4,Light colored rock in between two zebras. ,234,0.00466358418367347,0.0020987344520514944,0.002146578364987448,0.08605889377430972,0,9381.33984375,overall|small
2401272,5,head of a zebra,90,0.001793686224489796,0.0027998525424189117,0.002816607815313861,0.32003455691867405,0,10226.169921875,overall|small|part
2401272,6,A dark grey rock beside the grazing deer,240,0.0047831632653061226,0.009353408913370853,0.009511858049742158,0.359587828318278,0,9072.9990234375,overall|small
2401273,0,a black skateboard under the dog,15456,0.3080357142857143,0.07468435900272485,0.1534055104233644,0.127048437146173,0,12800.45703125,overall
2401273,1,the dog's eyes are black,3111,0.062001753826530615,0.21387519783406844,0.26275199725618237,0.534829787447766,1,6332.41796875,overall|part
2401274,0,the salad has spinach ,4736,0.09438775510204081,0.10271496398177248,0.1381118258138251,0.2861090995169975,0,9810.982421875,overall
2401274,1,cheese mixed with carrots,598,0.011918048469387755,0.0014587805147872324,0.0015346412214668143,0.028664809006911058,0,11169.748046875,overall|small
2401274,2,Two pieces of broccoli. ,2337,0.046576052295918366,0.009469623798920454,0.012320243949449245,0.03931807981988126,0,7458.16015625,overall
2401274,3,the table is made of metal,1144,0.022799744897959183,0.006937841905217016,0.007701025069178182,0.06542705322479035,0,9719.296875,overall
2401274,4,A sliver of carrots.,2448,0.04878826530612245,0.0053516607292790515,0.009579168261071924,0.011981114842533285,0,3061.828369140625,overall
2401274,5,the rim of a table,1189,0.02369658801020408,0.010749622689344394,0.012185979680674936,0.08357708468168498,0,8154.7119140625,overall
2401274,6,A leaf of spinach.,2337,0.046576052295918366,0.01635171718552939,0.06301307273332779,0.02160483585956722,0,801.270263671875,overall|part
2401275,0,a black and red tennis racket,1131,0.0225406568877551,0.013130667209641214,0.015314527472668793,0.08431620981501436,0,6226.8740234375,overall
2401275,1,the upper tier of a crowd of spectators,6699,0.13351004464285715,0.17584053204318245,0.22158005438184505,0.459996543618917,0,13907.013671875,overall
2401275,2,blue tennis shorts,855,0.017040019132653062,0.0001229788127923121,0.0001554258153794035,0.0005887394062956871,0,3238.665283203125,overall|small
2401275,3,a tennis player's left shoe,551,0.010981345663265306,0.006183085638725978,0.006530721890679956,0.10406783531452048,0,8780.2509765625,overall|small|part
2401275,4,a tennis player's right shoe,320,0.006377551020408163,0.005595820381725277,0.005820767665438715,0.12648363113403321,0,6953.50927734375,overall|small|part
2401275,5,an exit sign,200,0.003985969387755102,0.002804155550217399,0.0057926370229353045,0.005405970811843872,0,186.6497344970703,overall|small|text
2401275,6,2 men are sitting in first row,864,0.01721938775510204,0.003881610194212721,0.004173569600767285,0.052570718306082266,0,10883.0341796875,overall|small
2401276,0,surfer walking in the water,2907,0.057936065051020405,0.08265149377369842,0.08780773694492211,0.5846323092696508,0,19355.083984375,overall
2401276,1,the ship has a white sail,2397,0.047771843112244895,0.0019814368892958553,0.0025139144927833323,0.009267990818906934,0,8836.96484375,overall
2401276,2,white wave moved by the wind,3568,0.07110969387755102,0.010656444244001593,0.017853730470117474,0.02575379529876025,0,5146.7978515625,overall
2401277,0,wetsuit bottoms of kid,3204,0.06385522959183673,0.036321005105882466,0.04494002355726586,0.15922557816523292,0,11351.9912109375,overall
2401277,1,ripple in ocean water,390,0.007772640306122449,0.0016069133488269658,0.0017127099983711002,0.025354272891313603,0,5773.40380859375,overall|small
2401277,2,dirt spots on surfboard,882,0.017578125,0.036358393834658234,0.03858091672040352,0.3869347258760275,0,8845.7314453125,overall|small
2401277,3,boy has brown curly hair,999,0.019909917091836735,0.06243787930318523,0.06363627898653844,0.7682780436686687,0,12060.8837890625,overall|small|part
2401277,4,dark blue ocean water,4028,0.08027742346938775,0.004863478830337305,0.009356327923481981,0.010026610714439839,0,4316.56396484375,overall
2401277,5,dark blue ocean water,2968,0.05915178571428571,0.05636277540818341,0.09004190231510771,0.13095405352404818,0,4316.56396484375,overall
2401277,6,Part of the water is water.,3168,0.06313775510204081,0.03251312858000581,0.05990345705164031,0.0663866081623116,0,3510.862060546875,overall
2401278,0,lime green standard pillow,1600,0.03188775510204082,0.002418855061604163,0.008223079026446613,0.0034151864051818847,0,664.507568359375,overall
2401278,1,pencil holder on shelf,224,0.004464285714285714,0.01592148974575935,0.016033871259860832,0.6943368911743164,0,9700.181640625,overall|small
2401278,2,bed has wooden ladder,4800,0.09566326530612244,0.1985659761918871,0.205412943808476,0.8562618001302084,1,20008.751953125,overall
2401278,3,section of a shelf,738,0.014708227040816327,0.0008169575823595786,0.0010259978207286709,0.003993724742879066,0,2872.685302734375,overall|small
2401278,4,part of a drawer ,160,0.0031887755102040817,6.996409145318739e-05,7.1940714506306e-05,0.0025399291887879373,0,5648.9384765625,overall|small
2401278,5,chair is made of metal and wood,3772,0.07517538265306123,0.04623572717185373,0.067381761035425,0.1284111645922049,0,7188.39794921875,overall
2401278,6,section of a brown surface,299,0.0059590242346938774,0.014072367492712677,0.014890941367700231,0.20381847113669915,0,4092.53662109375,overall|small
2401279,0,Smiling couple,33166,0.6609933035714286,0.2695960235520873,0.956882820037259,0.2729113528820931,1,9459.2333984375,overall
2401279,1,Flower centerpiece on table,512,0.01020408163265306,0.029208457508938183,0.029235041085310897,0.9698083400726318,0,16984.4765625,overall|small
2401280,0,metal divider on a pole,702,0.013990752551020409,0.009880764454394711,0.01267963572243943,0.042844671809095944,0,2372.068115234375,overall|small
2401280,1,circular red sign with one flat white line,722,0.014389349489795918,0.0003741563615089332,0.0005347330132300957,0.0012444199122220196,0,1680.223876953125,overall|small|text
2401280,2,small black tire on a car,70,0.0013950892857142857,0.000725947884892305,0.0007394256647707555,0.0383019038609096,0,3625.96728515625,overall|small
2401280,3,red stop sign on a city street,476,0.009486607142857142,0.016602671991229757,0.01665812393906544,0.8329867835806197,0,23802.302734375,overall|small|text
2401280,4,person driving small white car,460,0.009167729591836735,0.003043609314090937,0.003396406642018426,0.02846694614576257,0,3855.485107421875,overall|small
2401280,5,white paint lane line,520,0.010363520408163265,0.005596897582757954,0.005881610988893986,0.10363803276648888,0,9162.7578125,overall|small
2401280,6,black and white sign with arrow pointing right,143,0.002849968112244898,0.004436057833949707,0.00452771029414307,0.1797530701110413,0,5677.19384765625,overall|small|text
2401281,0,wintry day in front of the clock tower,26568,0.5294961734693877,0.09229183750410953,0.6954031690694127,0.09617992884708577,1,3674.571044921875,overall
2401281,1,steeple on top of church,330,0.006576849489795918,0.00012033546407232403,0.0001290713715959758,0.0017747781493447044,0,4537.61962890625,overall|small
2401282,0,trough for the sheep.,279,0.005560427295918368,0.006493488495964679,0.006578183065555723,0.3352592495607219,0,14219.326171875,overall|small
2401282,1,hazy sky in the background.,372,0.00741390306122449,8.005276787209372e-05,0.0001017038231476485,0.00037589909568909674,0,1374.91845703125,overall|small
2401282,2,sheep with green marking on back,1888,0.03762755102040816,0.08997205135359693,0.1003291733599001,0.46568550497798594,0,8763.2958984375,overall
2401282,3,a tree with green leaves,4264,0.08498086734693877,0.1455368415385132,0.3474825085346271,0.20026957384864563,0,2457.5322265625,overall|part
2401282,4,a group of sheep,6900,0.13751594387755103,0.09708648990854121,0.12649086160499537,0.2946041914345562,0,16070.48046875,overall
2401282,5,The text is white.,880,0.017538265306122448,0.006548771609871416,0.023150196004223227,0.009049428593028675,0,343.9926452636719,overall|small|text
2401282,6,pasture in the distance.,126,0.0025111607142857145,0.0012081297177263912,0.0012285594240193382,0.06773119881039574,0,6946.45361328125,overall|small
2401283,0,white line on road,1452,0.02893813775510204,0.11700781070661645,0.125344604426843,0.6375794213665419,0,7385.76123046875,overall
2401283,1,white house with dark roof,165,0.003288424744897959,0.00018312787627007597,0.0001946175037425763,0.0030923265399354877,0,2621.7265625,overall|small
2401283,2,a board in a truck,19920,0.39700255102040816,0.005166842471690129,0.5232696482754584,0.005191279415145935,0,197.62332153320312,overall
2401283,3,clean spots on dirty SUV,777,0.015485491071428572,0.050210771731609545,0.05290654321957721,0.49632928914545127,0,7289.22802734375,overall|small
2401283,4,a fence alongside a road,912,0.018176020408163265,0.07537125538824499,0.07706824342783365,0.7739073100842928,0,9158.162109375,overall|small
2401283,5,a dusty back bumper,1728,0.03443877551020408,0.039588982527464435,0.041683802078911654,0.44064143851951315,0,18266.76953125,overall
2401283,6,corner of street sign to exit,156,0.0031090561224489796,0.0013475091904185982,0.0013856310695218683,0.0466915705265143,0,5256.7275390625,overall|small|text
2401284,0,A number sign,121,0.0024115114795918366,8.910578486703471e-07,9.002728839589228e-07,8.704528705147672e-05,0,11699.2080078125,overall|small|text
2401284,1,A man skiing on a road,11832,0.23580994897959184,0.06759718957383967,0.18567976408834214,0.0960808806196913,0,6122.52490234375,overall
2401284,2,A clear blue sky,3750,0.07473692602040816,0.002177092269716587,0.01147263368436573,0.002679784647623698,0,875.92724609375,overall
2401284,3,group of evergreen trees,2522,0.05026307397959184,0.05640183075033466,0.1025057194075148,0.1114284627310914,0,2741.53076171875,overall
2401284,4,tracks in the snow,425,0.008470184948979591,0.014820727858957043,0.014858385062599256,0.8539678596047794,0,24426.365234375,overall|small
2401285,0,Both people are skiing.,27495,0.5479711415816326,0.3276248927462435,0.6347861561040337,0.4037243632364975,1,17486.8359375,overall
2401286,0,black and white ram face,1517,0.030233577806122448,0.023587750600663402,0.02682357680551963,0.16355235150713784,0,9249.658203125,overall|part
2401286,1,sheep grazing on a dry grassy hillside,25415,0.5065170599489796,0.21626564850552085,0.5812606060098805,0.25617745425929567,0,11201.0859375,overall
2401286,2,A white sheep in the back eating grass,2700,0.053810586734693876,0.11717270393961837,0.1541098515263442,0.3283497450086806,0,5752.677734375,overall
2401286,3,a black sheep eating grass,4108,0.08187181122448979,0.10119708347709773,0.13799445486613163,0.2751001582753925,0,8189.54248046875,overall
2401287,0,green ocean water,820,0.01634247448979592,0.0015581769780282611,0.0025015362045970784,0.004114866256713867,0,1348.8472900390625,overall|small
2401287,1,"a large, dark rock face",25606,0.5103236607142857,0.2727918870502496,0.8456490486504935,0.2870861870752949,0,8692.8837890625,overall|part
2401287,2,back of person,110,0.002192283163265306,0.0005705105382617928,0.0005755213489284111,0.06149684732610529,0,11753.95703125,overall|small
2401287,3,the shore is rocky,5740,0.11439732142857142,0.020033062494071024,0.049490326388156224,0.03256108087945068,0,3776.5078125,overall
2401287,4,back of surf board,20,0.0003985969387755102,0.0013868401020677348,0.0013872837560287108,0.8126140594482422,0,11715.181640625,overall|small
2401287,5,White waves splashing ashore,3978,0.07928093112244898,0.06709842098293099,0.09438447047038576,0.188376524989002,0,7939.4609375,overall
2401287,6,the surfer's hair is dark colored,264,0.0052614795918367345,0.005167588283514449,0.005415255812023321,0.10151886940002441,0,4949.16259765625,overall|small|part
2401288,0,a glass cup is next to bowl,1584,0.031568877551020405,0.10428310431428005,0.10850010890191426,0.7284910413953993,0,10635.287109375,overall
2401288,1,orange pasta,1972,0.03930165816326531,0.0015612435027945017,0.0018771904085969834,0.009190833109145716,0,9655.0263671875,overall
2401288,2,fork to the left of the plate,3925,0.07822464923469388,0.006790530665430574,0.008676093535149153,0.030298761258459393,0,13706.93359375,overall
2401288,3,The edge of a brown plate or tray,1020,0.02032844387755102,0.004506082761476324,0.016643099788288315,0.006141099742814606,0,376.36749267578125,overall
2401288,4,green broccoli,1320,0.026307397959183673,0.0010582333072315388,0.0018319193966829324,0.002499402291846998,0,1800.9586181640625,overall
2401289,0,Back tire of the sheriff car.,1152,0.02295918367346939,0.007609645543214904,0.019194609728992784,0.01245109736919403,0,747.275634765625,overall
2401289,1,green trees are in the background,10368,0.2066326530612245,0.020870171699479623,0.05071841050506465,0.03424825491728606,0,7001.12451171875,overall
2401289,2,A yellow divider on the street.,1944,0.038743622448979595,0.005108069643642393,0.005661857011360869,0.04963229222552767,0,17041.259765625,overall
2401289,3,police vehicle is an SUV,6192,0.12340561224489796,0.0889825679467672,0.1971197786113155,0.13956542101325298,0,4384.0810546875,overall
2401289,4,Short yellow pole,234,0.00466358418367347,0.008089038044958693,0.008209228900491503,0.3558752597906651,0,10144.0478515625,overall|small
2401289,5,'sherrif' is written on  trunk,256,0.00510204081632653,0.0017194013985486695,0.002097409575087597,0.009450084529817104,0,1153.43310546875,overall|small
2401289,6,part of a pole,180,0.003587372448979592,0.00041189086592372133,0.00041935770940639434,0.022609851095411512,0,9704.77734375,overall|small
2401290,0,leaves of a tree,245,0.0048828125,0.014532716677642221,0.015523125386205311,0.18552042124222737,0,2928.051025390625,overall|small|part
2401290,1,a kite flying low,4214,0.083984375,0.03964839410195443,0.04791937305098715,0.18680010896527943,0,16427.0859375,overall
2401290,2,woman's hand holding string,380,0.007573341836734694,0.012007676697496491,0.013409756300272021,0.10301327956350226,0,2919.146728515625,overall|small|part
2401290,3,part of sleeveless top on the woman,2074,0.041334502551020405,0.0288487590237079,0.08133717051699559,0.04279167006077854,0,1091.1361083984375,overall
2401290,4,Blue sky with clouds.,16154,0.3219467474489796,0.03646805502353198,0.2095104520496791,0.04228646657513232,0,3260.436767578125,overall
2401290,5,top part of pole with string running through it,320,0.006377551020408163,0.0016903382128227208,0.0017202654499066208,0.08855868577957153,0,16473.4921875,overall|small
2401290,6,sky over the colorful fabric,225,0.00448421556122449,0.01493319258567409,0.01518128404148547,0.47747833251953126,0,7076.6494140625,overall|small
2401291,0,A row of shops on a city street,2323,0.04629703443877551,0.05780397912825681,0.0793142276987088,0.1756923115566482,0,5145.77587890625,overall
2401291,1,a sign about Jesus taped to a parking meter,1225,0.0244140625,0.02393538980868753,0.031195034960298507,0.09325960120376275,0,3662.2177734375,overall|text
2401291,2,white sign with drwaing,168,0.0033482142857142855,0.00010283552788455078,0.00010489649260753132,0.005206746359666188,0,8339.0146484375,overall|small|text
2401291,3,Business name visible through trees,468,0.00932716836734694,0.01889169300617688,0.02098467722377304,0.15924835205078125,0,3551.5546875,overall|small
2401291,4,The pole of a parking meter,2139,0.04262994260204082,0.0023524858139651918,0.0029381486832269566,0.011664270630168156,0,8491.69921875,overall
2401291,5,Mud guard on the back of bicycle tire,2303,0.0458984375,0.020064727294742228,0.02245121357955802,0.15878859075628257,0,16288.2119140625,overall
2401291,6,The coin slot on the right meter.,66,0.0013153698979591836,0.0006507941427066924,0.0006595085611468074,0.04694029056664669,0,4697.52685546875,overall|small
2401292,0,train engine on tracks ,1353,0.026965082908163265,0.05925256977356459,0.062403376141477514,0.5399185710718081,0,11706.2548828125,overall
2401292,1,A guard rail along the road,510,0.01016422193877551,0.00018593242289188024,0.00019170332196879794,0.00613856876597685,0,16330.8076171875,overall|small|part
2401292,2,patch of green and yellowed grass,1584,0.031568877551020405,0.04767441152487352,0.06064958605142364,0.1822338682232481,0,4759.4462890625,overall
