sample_id,slot_idx,source_idx,phrase,gt_area,area_frac,soft_iou,mass_in_gt,gt_coverage,peak_in_gt,pred_sum,slices
2401229,5,1,the foamy part of the wave,1246,0.024832589285714284,0.028879546675596942,0.032861098936264446,0.19247560210250927,0,7298.130859375,overall
2401229,6,2,a kite flying in the air,3431,0.06837930484693877,1.6170897852181064e-05,2.3691361368572064e-05,5.093982149511619e-05,0,7377.1416015625,overall
2401230,0,0,the leaves are dry,462,0.009207589285714286,0.005642054700960961,0.006843536863036222,0.031136040047649697,0,2101.96142578125,overall|small|part
2401230,1,1,black bag on girl,851,0.01696029974489796,0.02484983816123597,0.028599657666019466,0.15933062579180743,0,4740.978515625,overall|small
2401230,2,3,Pink and blue hat worn by young man,420,0.008370535714285714,0.0031863726585470166,0.003359964523541882,0.05809124992007301,0,7261.48291015625,overall|small
2401230,3,4,the leaves are green,3239,0.06455277423469388,0.0015723823136494653,0.025855017845412727,0.001671401097767881,0,209.38558959960938,overall|part
2401230,4,2,red pants on a woman,3848,0.07669005102040816,0.07415028935938078,0.09357878140937405,0.2631619903501007,0,10821.3349609375,overall
2401230,5,5,grey cement sidewalk by bench,1836,0.03659119897959184,0.04110386406325802,0.04643493962370173,0.263636237915305,0,10423.9638671875,overall
2401230,6,6,image of a bowling ball and pins,1224,0.024394132653061226,0.023969737956925998,0.02536884842026497,0.3029524360606873,0,14616.89453125,overall
2401231,0,0,A Thomas the Tank Engine cake,35280,0.703125,0.3555481470899349,0.8739449121889507,0.37476740207801873,1,15128.8642578125,overall
2401231,1,1,a red cake or baking sheet,1748,0.034837372448979595,0.010427982777899721,0.011070761080567362,0.15225804588614666,0,24040.5390625,overall
2401231,2,2,a wood table against the wall,2808,0.055963010204081634,0.011250463093224042,0.032006411444744635,0.01705277271759816,0,1496.0810546875,overall
2401233,0,1,A man in a white shirt,12540,0.2499202806122449,0.17773498226320789,0.4027075806879977,0.24136149088541667,1,7515.80859375,overall|text
2401233,1,2,Man holding cellphone in right hand.,3936,0.0784438775510204,0.046772586959581905,0.057092039352935844,0.20557232988559135,0,14172.42578125,overall|part
2401233,2,0,Brown wood liquor cabinet,16044,0.3197544642857143,0.3634314712203954,0.6030808091791459,0.47769229711068,1,12708.2392578125,overall
2401233,3,3,A tall standing lamp,2695,0.0537109375,0.01716359705673586,0.028296123637624404,0.04180197353044556,0,3981.333984375,overall
2401234,0,0,green flower leaf,621,0.012376434948979591,0.003070609748474714,0.003770224537806801,0.01627815480009561,0,2681.2021484375,overall|small|part
2401234,1,3,a large shiny leaf,855,0.017040019132653062,0.008387126247570828,0.009450721164602334,0.06935621116593567,0,6274.60693359375,overall|small|part
2401234,2,2,shadow of leaves on wall,4757,0.0948062818877551,0.00015138229969775924,0.0021720999495789192,0.0001626966479247123,0,356.313232421875,overall|part
2401234,3,1,two glass vases,3311,0.06598772321428571,0.06266018067080664,0.06496725996177567,0.6382720034779901,0,32528.978515625,overall
2401234,4,4,white border between white and blue painted wall,1740,0.034677933673469385,0.009404411923098899,0.024240896258835184,0.015133064094631152,0,1086.244140625,overall
2401234,5,5,blue painted wall,3999,0.07969945790816327,0.17669587096113362,0.24721253953959357,0.3825057826956739,1,6187.552734375,overall
2401234,6,6,white wall,7424,0.14795918367346939,0.0186773138700748,0.1466146436100038,0.02095544749292834,0,1061.10302734375,overall
2401235,0,0,3 different boats,15128,0.3014987244897959,0.17828739554372872,0.27718361890048876,0.33319953583586726,0,18185.2109375,overall
2401235,1,1,mountains in the distance,2952,0.05883290816326531,0.033647743233472964,0.05892590331047277,0.07273145225959096,0,3643.614013671875,overall
2401235,2,2,dark blue water with waves,1596,0.03180803571428571,0.00510667276638924,0.005497486686305445,0.06702001471268504,0,19456.880859375,overall
2401236,0,2,a protective metal bar on a door,1656,0.03300382653061224,0.013056796291770829,0.030031616381886204,0.0225783454047309,0,1245.0125732421875,overall|part
2401236,1,0,a tan-colored horse,14664,0.2922512755102041,0.18722042628894825,0.3897525482999541,0.2648608784693808,1,9965.091796875,overall
2401236,2,1,padding in the horse holder,2304,0.04591836734693878,0.03674496904751463,0.040682942239585,0.2751573986477322,0,15583.0087890625,overall
2401236,3,3,reflection of sun shining in,1050,0.020926339285714284,0.004302079149518246,0.0069732610034881634,0.01110607419695173,0,1672.299072265625,overall
2401236,4,4,The strap attached to the horse's harness.,2728,0.054368622448979595,0.06854930823390604,0.07750415553352252,0.3723694026644978,0,13106.7001953125,overall
2401237,0,6,Blue and white toothbrush,390,0.007772640306122449,0.001694305035009815,0.0018423072609189196,0.020654810391939605,0,4372.43896484375,overall|small
2401237,1,5,window on batrhoom wall,6669,0.13291214923469388,0.06587655153240769,0.5618003949247651,0.06944484713553381,1,824.3634033203125,overall|part
2401237,2,7,Bathroom window reflection mirrow,3960,0.07892219387755102,0.001700527082789476,0.0026305146819682137,0.004786997130422881,0,7206.3876953125,overall|part
2401237,3,0,Silver hot cold water faucet,1230,0.02451371173469388,0.005575893463186901,0.005882344891652487,0.0966816661803703,0,20216.1640625,overall
2401237,4,1,The towel is pink.,3360,0.06696428571428571,0.0015016662708397506,0.002064312070259017,0.005479330675942557,0,8918.4921875,overall
2401237,5,2,The cabinet is white.,4953,0.0987125318877551,0.014576617989222329,0.032575741603181,0.025703419393273332,0,3908.09326171875,overall
2401237,6,3,green tooth brush holder,1240,0.024713010204081634,0.05541260167417676,0.06626715841042766,0.2527802498109879,0,4730.05810546875,overall
2401238,0,5,steel track on urinal area floor,441,0.0087890625,0.006359651818518279,0.00658847519940062,0.15477180048451672,0,10359.66015625,overall|small
2401238,1,6,Special button for disabled,483,0.009626116071428572,0.015694664361101625,0.01599553210690202,0.45486308032681483,0,13735.0146484375,overall|small
2401238,2,4,handle to a door,2812,0.05604272959183673,0.008161389257471459,0.06816708073783859,0.009186252252136491,0,378.94744873046875,overall|part
2401238,3,0,built-in floor white porcelain urinal,7068,0.1408641581632653,0.13672763581627892,0.20551725778755914,0.29001992640686897,1,9974.154296875,overall
2401238,4,1,a green shelf,3760,0.07493622448979592,0.00010820325590052391,0.00018494574297101864,0.0002606967186674159,0,5300.0390625,overall
2401238,5,2,plastic bag in trash can,1225,0.0244140625,0.025999507793259248,0.029222997719684694,0.1907435078523597,0,7995.78466796875,overall
2401238,6,3,A paper towel dispenser,3904,0.0778061224489796,0.0770691545681592,0.18639946490593096,0.11613676977939293,1,2432.3994140625,overall
2401239,0,3,The nose of the zebra,247,0.004922672193877551,0.004546269684501641,0.004774092743630822,0.0869816922948428,0,4500.22216796875,overall|small
2401239,1,4,Zebra has black and white mane.,348,0.0069355867346938774,0.005468514276524465,0.005717962223875461,0.11138901765319123,0,6779.2294921875,overall|small
2401239,2,5,Roof is made from tree branches.,3036,0.06050701530612245,0.0001569307119085135,0.0005407551754562219,0.00022104463008709732,0,1241.0264892578125,overall|part
2401239,3,0,The shadow of the tree the zebras are under,17171,0.3422154017857143,0.019153145670524025,0.07530113863141921,0.025043366916330585,0,5710.666015625,overall
2401239,4,1,The lone zebra,1035,0.020627391581632654,0.014146756154806555,0.014955875073727195,0.2072870964013436,0,14345.0078125,overall
2401239,5,2,Tips of zebra's ears are black.,1763,0.03513632015306122,0.04030071662335446,0.04435090393672888,0.30618495584142796,0,12171.2080078125,overall
2401240,0,0,part of a short,299,0.0059590242346938774,0.006607537441694429,0.006790590920520957,0.19686108847525607,0,8668.091796875,overall|small
2401240,1,1,part of a sock,32,0.0006377551020408163,1.310589038355925e-05,1.317370291047847e-05,0.0025395697448402643,0,6168.822265625,overall|small
2401240,2,2,part of a white line,165,0.003288424744897959,0.00400669340250081,0.0041087658976439925,0.1388835097804214,0,5577.2900390625,overall|small
2401240,3,3,white baseball cap,270,0.005381058673469388,0.0008750854530722938,0.0009249357640099404,0.015977151305587203,0,4663.9248046875,overall|small
2401240,4,4,Person wearing black shorts.,260,0.005181760204081632,0.014672573510950688,0.01483784726981212,0.5684568551870492,0,9960.931640625,overall|small
2401240,5,5,edge of a racket,108,0.002152423469387755,0.0031704552378350034,0.003190552947276483,0.3348040050930447,0,11333.0927734375,overall|small
2401240,6,6,part of a shade,135,0.002690529336734694,0.008573325273486377,0.008802132362790368,0.24801454897280092,0,3803.846923828125,overall|small
2401241,0,1,black nose of bear,572,0.011399872448979591,0.028280717853400777,0.03043635004906591,0.28536120328036224,0,5362.8837890625,overall|small
2401241,1,5,rock on ground,814,0.016222895408163265,0.0024206439123580707,0.0026175100359520013,0.031181061297142536,0,9696.7666015625,overall|small
2401241,2,2,Right arm of a black bear. ,2409,0.0480110012755102,0.03041720901152315,0.0401600209296258,0.11141141809928264,0,6683.01708984375,overall|part
2401241,3,6,Left side front arm of a black bear. ,3071,0.061204559948979595,0.04335134269905659,0.06333637787796066,0.1207930559601158,0,5856.91015625,overall|part
2401241,4,0,Wooden barricade on ground,5720,0.11399872448979592,0.13506026406931856,0.22374171603640683,0.25415137230933127,0,6497.4287109375,overall
2401241,5,3,Bears ears pointing straight up,2144,0.04272959183673469,0.00610694475467874,0.00789612876191904,0.02624419553955989,0,7125.96728515625,overall
2401241,6,4,Part of a tree trunk to the right of a black bear. ,7104,0.14158163265306123,0.12325027291125394,0.1967916258676061,0.2480124739913253,0,8953.0263671875,overall
2401242,0,5,Black handle on the bottom suitcase. ,851,0.01696029974489796,0.026124559208938383,0.029488884601619823,0.18632121820147254,0,5376.91943359375,overall|small|part
2401242,1,3,Bottom right latch on a brown suitcase. ,350,0.006975446428571429,0.006562460529898575,0.006879527504759857,0.1246408952985491,0,6341.1787109375,overall|small
2401242,2,4,There is a red ribbon on the suitcase,567,0.011300223214285714,0.012927876485077275,0.01310364521022519,0.49077787853422616,0,21236.15625,overall|small
2401242,3,1,The round handle is sticking out,2576,0.05133928571428571,0.0013480667568522503,0.009526991887046985,0.0015677959652420897,0,423.9158020019531,overall|part
2401242,4,0,White tag on a bottom suitcase. ,1092,0.021763392857142856,0.03195698945591035,0.03584886993484083,0.22741864103100676,0,6927.447265625,overall
2401242,5,2,stitches were on the seams of the case,14136,0.2817283163265306,0.037653692639456816,0.1206426770991059,0.051897153654676,0,6080.91748046875,overall
2401244,0,3,the stop sign is red.,880,0.017538265306122448,0.016681292717647882,0.017430354574377725,0.27962540713223544,0,14117.3466796875,overall|small|text
2401244,1,5,and advertising sign,255,0.005082110969387755,0.003357422524418357,0.003668490160796692,0.03808679393693513,0,2647.44677734375,overall|small|text
2401244,2,8,The green street sign.,133,0.002650669642857143,0.004400406629465706,0.004485459231580086,0.18835538132746416,0,5584.99462890625,overall|small|text
2401244,3,1,The side view mirror of the black pickup truck.,84,0.0016741071428571428,0.006167104170661524,0.006360684230681119,0.16849575723920548,0,2225.17626953125,overall|small
2401244,4,4,a billboard in the distance,285,0.00568000637755102,0.0029601414410421814,0.003174356016467968,0.04202180494341934,0,3772.80126953125,overall|small
2401244,5,6,a set of traffic lights,630,0.012555803571428572,0.018355570849785875,0.01874746600350208,0.4675450400700645,0,15711.63671875,overall|small
2401244,6,9,The date is 9/19/2008.,312,0.006218112244897959,0.01126585140952823,0.011708600819906318,0.22954111832838792,0,6116.60009765625,overall|small
2401245,0,0,black socks,210,0.004185267857142857,0.01031099885481783,0.01205001595462631,0.06668279284522646,0,1162.105224609375,overall|small
2401245,1,1,A HUB CAP ON A TIRE,630,0.012555803571428572,0.022075838065982508,0.034631353501829436,0.0573959713890439,0,1044.125,overall|small
2401245,2,2,green tire on board,704,0.01403061224489796,0.011910434197880846,0.012393710135301998,0.23397798971696335,0,13290.6533203125,overall|small
2401245,3,3,the back right wheel,2200,0.043845663265306124,0.04399146425932175,0.04624726510652556,0.47420731977982955,0,22558.22265625,overall|part
2401245,4,4,the right black shoelaces,1470,0.029296875,0.018632333997408948,0.024794949196869438,0.06973818305398331,0,4134.5166015625,overall
2401245,5,5,green and white sneakers on a black skateboard,2610,0.05201690051020408,0.023324605310565818,0.03059049368494438,0.08941915811706777,0,7629.29833984375,overall
2401245,6,6,cement under board,4895,0.09755660076530612,0.01141882358719574,0.16605762294969884,0.01211347570214744,0,357.07763671875,overall
2401246,0,1,section of a boys hair,105,0.0020926339285714285,0.001053544011091069,0.0010748944437674176,0.050369371686662945,0,4920.2822265625,overall|small|part
2401246,1,2,string of wii controller,912,0.018176020408163265,0.056931254682326786,0.060304590055934984,0.5043987474943462,0,7628.13671875,overall|small
2401246,2,3,back of a boy,420,0.008370535714285714,0.015491935336127992,0.015790912549541875,0.45001424153645836,0,11969.2880859375,overall|small
2401246,3,6,the books are on the shelf,363,0.00723453443877551,0.0004630217259295513,0.000497590779531082,0.0066206606294826375,0,4829.8720703125,overall|small
2401246,4,8,the boy looks down,108,0.002152423469387755,0.0009207571199293771,0.0009401282984147746,0.04277501724384449,0,4913.90576171875,overall|small
2401246,5,9,section of a remote,50,0.0009964923469387755,0.0004932810533811174,0.0004953745473162215,0.10452278137207031,0,10549.8740234375,overall|small
2401246,6,4,indians logo on tshirt,1560,0.031090561224489797,0.06442917051463365,0.07813082233724124,0.2686818636380709,0,5364.6396484375,overall|text
2401247,0,0,a green leaf laying on the ground ,475,0.009466677295918368,0.0035541356695455864,0.004562740973264387,0.015823823025352075,0,1647.32470703125,overall|small|part
2401247,1,5,The cat has yellow eyes.,816,0.016262755102040817,0.02118221956083364,0.021882417864883093,0.39830851087383196,0,14853.0087890625,overall|small|part
2401247,2,7,green leaf next to cat,552,0.011001275510204082,0.02623162997183996,0.026658720731878985,0.6208330790201823,0,12855.0751953125,overall|small|part
2401247,3,8,dead brown leaf on the ground ,132,0.0026307397959183672,0.0008419214786611938,0.0008804570390836572,0.018873100930994206,0,2829.49560546875,overall|small|part
2401247,4,2,a small pink nose of a cat,48,0.0009566326530612245,0.00011320556120141074,0.00011365513992248097,0.027822531759738922,0,11750.2958984375,overall|small
2401247,5,4,white paw of cat,405,0.008071588010204082,0.01293715631525868,0.014133880142701708,0.13254232524353782,0,3797.94091796875,overall|small
2401247,6,6,leaves on the ground,4760,0.09486607142857142,0.023254358470248,0.0670081060785045,0.03438893165908942,0,2442.8583984375,overall|part
2401248,0,8,yellow mustard container on door,504,0.010044642857142858,0.0017611833522185392,0.0018367492143571945,0.04105105097331698,0,11264.3193359375,overall|small|part
2401248,1,0,jar of jam,506,0.010084502551020409,0.00762208277952121,0.00906621076384279,0.0456661216826307,0,2548.70068359375,overall|small
2401248,2,1,five beers in fridge,343,0.0068359375,0.004828904709814757,0.0048932200464043354,0.2686804279294028,0,18833.689453125,overall|small
2401248,3,4,jar of pickle relish,120,0.0023915816326530613,0.0023117208683660177,0.0024070407883791567,0.0551563024520874,0,2749.748291015625,overall|small
2401248,4,5,bottle of salad dressing,145,0.002889827806122449,0.00668459629113486,0.006993807357391889,0.13133648839490167,0,2722.950439453125,overall|small
2401248,5,6,There is butter on the shelf,176,0.00350765306122449,0.0038539152731738185,0.004047407460057493,0.07460100542415272,0,3243.996826171875,overall|small
2401248,6,7,carton of eggs at top,192,0.003826530612244898,0.0022772563303902426,0.0023215840826697857,0.10655820369720459,0,8812.5927734375,overall|small
2401249,0,0,wake of a person sailing,25,0.0004982461734693878,0.00014069807385555167,0.0001408651268093408,0.10605874061584472,0,18822.74609375,overall|small
2401249,1,1,hands holding camera to take a photo,224,0.004464285714285714,0.0004086743626851992,0.0004590681791029751,0.003709057079894202,0,1809.815673828125,overall|small
2401249,2,2,a person is skydiving,968,0.019292091836734693,0.028706743809147933,0.0424341033849967,0.08150577545166016,0,1859.2967529296875,overall|small
2401249,3,4,part of tree trunk to left of the woman,845,0.016840720663265307,0.049794945668500006,0.053020319018870936,0.45011271640393863,1,7173.5751953125,overall|small
2401249,4,6,part of coat woman in red boots is wearing,162,0.0032286352040816328,0.0009131399110508928,0.0009621382820222327,0.017614691345779983,0,2965.873046875,overall|small
2401249,5,7,part of scarf woman is wearing,231,0.004603794642857143,0.004266937846261364,0.004347363875742294,0.18741855373630276,0,9958.6064453125,overall|small
2401249,6,8,grass by picnic bench,147,0.0029296875,2.360848470766416e-05,2.406539187190302e-05,0.0012419193374867343,0,7586.08642578125,overall|small
2401250,0,5,Red stop sign on the road,176,0.00350765306122449,0.005941136064146985,0.006020584361363982,0.3104488416151567,0,9075.3642578125,overall|small|text
2401250,1,2,fire hydrant to the right of skateboarder,63,0.0012555803571428572,0.00042974659019058483,0.0004322616361814507,0.0687804903302874,0,10024.4169921875,overall|small
2401250,2,4,Dirty white skate shoes with black accents,510,0.01016422193877551,0.009948117652467628,0.010500983756270612,0.15892298081341913,0,7718.39306640625,overall|small
2401250,3,7,mini van parked in drive way,575,0.011459661989795918,0.018320268681321056,0.018777526685267127,0.4293315323539402,0,13146.8662109375,overall|small
2401250,4,8,Black wheels on the skateboard,210,0.004185267857142857,0.004449268697539459,0.004598216872466256,0.12076665787469773,0,5515.3984375,overall|small
2401250,5,9,Windows with white frames,182,0.003627232142857143,0.0007592464117304754,0.0008101577582920945,0.011937738774896978,0,2681.784423828125,overall|small
2401250,6,0,boy wearing a hooded sweatshirt,3388,0.06752232142857142,0.03501476289292708,0.09074651176041987,0.05393837812799771,0,2013.77685546875,overall
2401251,0,9,The design on the man's shirt,989,0.01971061862244898,0.06985233978889292,0.07317676110957941,0.6059239525404448,0,8189.1953125,overall|small|text
2401251,1,5,black beard on man's face,816,0.016262755102040817,0.008379268358250707,0.011462324758962162,0.030211640339271695,0,2150.759033203125,overall|small|part
2401251,2,0,cell phone in man's pocket,952,0.018973214285714284,0.016922247912044833,0.021234796963385837,0.07691545246028099,0,3448.279296875,overall|small
2401251,3,4,white wii remote control,360,0.007174744897959184,0.006284496543644275,0.006646817731128032,0.10337198045518663,0,5598.75634765625,overall|small
2401251,4,7,drawer in desk without cover,480,0.009566326530612245,0.015631678423065537,0.01628715132058116,0.2797542572021484,0,8244.6611328125,overall|small
2401251,5,8,The man's glasses,420,0.008370535714285714,0.0020586475536649874,0.0025672107073562746,0.01028510502406529,0,1682.6605224609375,overall|small
2401251,6,1,black office chairs,2448,0.04878826530612245,0.0356072169162574,0.038417577263196924,0.32739197974111517,0,20861.689453125,overall
2401252,0,0,Arm band is red and green.,846,0.01686065051020408,0.023583680093397008,0.026995197982836755,0.15726786584155217,0,4928.60302734375,overall|small|part
2401252,1,3,left hand of a girl,1386,0.027622767857142856,0.0003172900154013365,0.00045674344049769297,0.0010381221427201881,0,3150.208984375,overall|part
2401252,2,1,a white wii remote,3956,0.07884247448979592,0.08212807861985544,0.1230299869417022,0.19809810071430264,0,6369.79736328125,overall
2401252,3,2,an asian young child,17667,0.3521006058673469,0.32521573189757247,0.4940791905049273,0.48758725881940906,0,17434.865234375,overall
2401253,0,0,empty white beach chairs,546,0.010881696428571428,0.0052728135281425725,0.005770363852222011,0.05762767791748047,0,5452.8125,overall|small
2401253,1,1,blue beach chair in sand,630,0.012555803571428572,0.016933234205481585,0.01885018540525758,0.14274319845532615,0,4770.6806640625,overall|small
2401253,2,3,yellow umbrella on beach,342,0.006816007653061225,0.0029334316060266657,0.003031209115545957,0.08335894311380665,0,9405.078125,overall|small
2401253,3,4,yellow umbrella on beach,90,0.001793686224489796,0.0006214337835501232,0.0006269908356360583,0.06552108658684624,0,9405.078125,overall|small
2401253,4,7,blue beach chair in sand,738,0.014708227040816327,0.015568721911274572,0.017701533639415727,0.1144286778561145,0,4770.6806640625,overall|small
2401253,5,8,A person standing on the beach.,198,0.003946109693877551,0.00905893000160138,0.009232758166924022,0.3248528374565972,0,6966.59228515625,overall|small
2401253,6,9,yellow umbrella on beach,418,0.008330676020408163,0.00423118987337661,0.00440062133013353,0.09901480241255327,0,9405.078125,overall|small
2401254,0,5,A small gray logo over the man's chest on the left side,72,0.0014349489795918368,0.00024101441407584117,0.00024271634537986002,0.03322947025299072,0,9857.275390625,overall|small|text
2401254,1,9,Man wearing yellow shirt.,660,0.013153698979591837,0.016167810371354358,0.017536858978115747,0.17156954678622158,0,6457.02294921875,overall|small|text
2401254,2,1,Man has dark hair.,783,0.015605070153061224,7.551798314926148e-06,9.051034529001825e-06,4.558886090914408e-05,0,3943.8671875,overall|small|part
2401254,3,2,The man's thick metal bracelet,84,0.0016741071428571428,7.998882933164725e-07,8.202464163646057e-07,3.22271537567888e-05,0,3300.326416015625,overall|small
2401254,4,4,metal railing along sidewalk.,420,0.008370535714285714,0.007199334471027735,0.007576898490524486,0.12623705182756698,0,6997.5283203125,overall|small
2401254,5,6,grass on the ground.,230,0.004583864795918368,0.004189564708360238,0.0042876454732115364,0.15479772816533627,0,8303.736328125,overall|small
2401254,6,7,metal pole on sidewalk.,272,0.005420918367346939,0.013237008815626379,0.013378090849153444,0.5565799825331744,0,11316.2451171875,overall|small
2401255,0,1,hood of car is white.,264,0.0052614795918367345,0.0044176768734359795,0.004510486830163879,0.17674836245450107,0,10345.12890625,overall|small
2401255,1,2,Statue on the right side of the stairs,945,0.018833705357142856,0.03237957446417031,0.03702787148221146,0.20504476557333004,0,5233.01220703125,overall|small
2401255,2,3,metal parking meter,1003,0.019989636479591837,0.020861405135103685,0.022221072955637786,0.254253520566231,0,11476.326171875,overall|small
2401255,3,4,Woman walking in the street,390,0.007772640306122449,0.0017896947842024362,0.0018726809851735255,0.03881880442301432,0,8084.31005859375,overall|small
2401255,4,5,two people leaving building,154,0.0030691964285714285,0.003638554150975348,0.003718131192361215,0.14530396151852298,0,6018.294921875,overall|small
2401255,5,6,statue of religious figure,300,0.005978954081632653,0.0042617385201053634,0.0044578726321290825,0.08830974578857421,0,5942.9521484375,overall|small
2401255,6,7,the hub caps are circles.,99,0.0019730548469387753,0.004991151380960534,0.005126205348773566,0.15927368703514638,0,3075.97802734375,overall|small
2401256,0,5,logo on the arm of a baseball uniform ,210,0.004185267857142857,0.003822077725261012,0.0038868338318966897,0.18660254705519902,0,10081.865234375,overall|small|text|part
2401256,1,2,left hand giving a signal ,364,0.007254464285714286,0.008212869532664199,0.0125880712356251,0.023084113886068156,0,667.50634765625,overall|small|part
2401256,2,3,The mitt is black.,1000,0.01992984693877551,0.00384334708960728,0.004973893218792234,0.01662783432006836,0,3343.02197265625,overall|small
2401256,3,4,baseball cap on player,744,0.01482780612244898,0.0038601021986787607,0.003973165017181851,0.1194459956179383,0,22367.009765625,overall|small
2401256,4,6,pocket on left side,324,0.0064572704081632655,0.0005269136908140683,0.0006205285129272025,0.0034805061640562833,0,1817.2960205078125,overall|small
2401256,5,0,name and number of baseball player,1375,0.027403539540816327,0.012698556058729434,0.01470656973445206,0.08508980490944602,0,7955.52490234375,overall|text
2401256,6,1,bright green grass of baseball field,7238,0.14425223214285715,0.019999663159207523,0.055593140670010956,0.03029108693106262,0,3943.77587890625,overall
2401257,0,1,text reading'09,40,0.0007971938775510204,0.007864200261907116,0.007921649537507833,0.5202434062957764,0,2626.94482421875,overall|small|text
2401257,1,2,arm of a human in back,7315,0.14578683035714285,0.2820136909842425,0.3654807805150457,0.5525456708176691,1,11059.0537109375,overall|part
2401257,2,0,The plate is white.,29104,0.5800382653061225,0.13123813785052307,0.574841820488981,0.14534614818839334,0,7358.814453125,overall
2401258,0,8,man with grey hair,459,0.00914779974489796,0.0005658443800158475,0.0006710389231874616,0.003596555173786637,0,2460.093994140625,overall|small|part
2401258,1,4,black backpack on a woman,444,0.008848852040816327,0.004708696888729336,0.0048953299078320885,0.10993048521849486,0,9970.55078125,overall|small
2401258,2,6,dark purple backpack,468,0.00932716836734694,0.010677925014958338,0.011060704631871502,0.23579339899568477,0,9976.87890625,overall|small
2401258,3,0,tan duffel bag in middle,1960,0.0390625,0.013489645024290954,0.015024552583252587,0.11664238754583865,0,15216.365234375,overall
2401258,4,1,blue instrument case,1386,0.027622767857142856,0.0062298806246718404,0.007126232884542728,0.04719179602068396,0,9178.4580078125,overall
2401258,5,2,man wearing blue shorts,1520,0.030293367346938774,0.003979350995484244,0.006318136418894878,0.010635724820588765,0,2558.713623046875,overall
2401258,6,3,large round white column,2352,0.046875,0.0027662912277538025,0.010720445458261627,0.0037145014522837944,0,814.9388427734375,overall
2401259,0,2,a green carrot leaf,432,0.00860969387755102,0.007957202614715986,0.013801791793055669,0.018444077836142644,0,577.3048706054688,overall|small|part
2401259,1,6,a green carrot leaf,256,0.00510204081632653,0.0013664336096340145,0.0019696733316546078,0.004441804718226194,0,577.3048706054688,overall|small|part
2401259,2,3,brown spots on carrots,338,0.0067362882653061226,0.006668063629384626,0.006872708892414141,0.1829645281007304,0,8998.2001953125,overall|small
2401259,3,5,an unpeeled orange carrot,910,0.018136160714285716,0.006313913529939467,0.012145838412161773,0.012978981353424408,0,972.42138671875,overall|small
2401259,4,0,large carrots are toward the bottom,7208,0.14365433673469388,0.06497308372434195,0.09838111532203618,0.160605512104606,0,11766.9384765625,overall
2401259,5,1,The umbrella is yellow and red,17280,0.34438775510204084,0.1899539765423668,0.39984257101801496,0.26571372703269674,0,11483.3525390625,overall
2401259,6,4,purple carrots on the table,1280,0.025510204081632654,0.0043832633551787285,0.004717673633127311,0.05823554396629334,0,15800.4775390625,overall
2401260,0,1,red pasta on a white dish on a table,768,0.015306122448979591,0.019186251343185374,0.01934189630940171,0.7045146624247233,0,27973.84765625,overall|small
2401260,1,0,broccoli rabe,33790,0.6734295280612245,0.20054860859187357,0.6316017816693872,0.22711549043725954,0,12150.4287109375,overall
2401261,0,0,person is flying a kite,252,0.005022321428571429,0.005582105648922854,0.0057029056404888446,0.20856543949672154,0,9216.08984375,overall|small
2401261,1,5,wave in the ocean,310,0.0061782525510204085,0.01148642766902525,0.013332921154603381,0.07658756009994015,0,1780.7158203125,overall|small
2401261,2,7,white wave in ocean,276,0.005500637755102041,0.006931079822075235,0.007742927552531116,0.062005713366080024,0,2210.220458984375,overall|small
2401261,3,8,bird next to bird,12,0.00023915816326530612,9.685467932331932e-05,9.68964742058528e-05,0.18337086836496988,0,22709.29296875,overall|small
2401261,4,1,white cloud in grey sky,2440,0.04862882653061224,1.5753307471666847e-05,2.082693236007229e-05,6.466222102524804e-05,0,7575.56689453125,overall
2401261,5,2,flock of birds flying above the ocean,1944,0.038743622448979595,0.0352335183563271,0.052714051743140665,0.09604495641135384,0,3541.96630859375,overall
2401261,6,3,huge kite in the air,2968,0.05915178571428571,0.0017605702912932876,0.003417548312073677,0.003618071342735599,0,3142.14599609375,overall
2401262,0,1,the hand of the woman,40,0.0007971938775510204,0.0057445333481027355,0.006324701692687054,0.058933353424072264,0,372.7186279296875,overall|small|part
2401262,1,2,part of a building,21,0.0004185267857142857,0.00271031998457778,0.0027162872381570253,0.5523192541939872,0,4270.05810546875,overall|small
2401262,2,3,edge of a building ,70,0.0013950892857142857,0.005235009783910778,0.005308448777221324,0.27452452523367743,0,3620.02490234375,overall|small
2401262,3,4,a kite in the sky,448,0.008928571428571428,0.00012431590115429672,0.00013417482115503723,0.0016890177503228188,0,5639.5078125,overall|small
2401262,4,6,a lady pointing to something,304,0.006058673469387755,0.016367430405227708,0.01672922530897772,0.4307904494436164,0,7828.234375,overall|small
2401262,5,7,part of sea water,140,0.0027901785714285715,5.8493970699709886e-05,5.8791600389170746e-05,0.011422491925103324,0,27200.294921875,overall|small
2401262,6,8,A person's knee.,72,0.0014349489795918368,0.0008309542724273266,0.000878273336677326,0.015188806586795382,0,1245.1636962890625,overall|small
2401263,0,0,the color light brown,60,0.0011957908163265306,3.994274840822482e-05,4.012810978847966e-05,0.008572908242543538,0,12818.30859375,overall|small
2401263,1,1,black arch design on bed,330,0.006576849489795918,0.015218920773382804,0.015548953277554857,0.4175939386541193,0,8862.71875,overall|small
2401263,2,3,brownish red carpeted floor,198,0.003946109693877551,0.0006498485128011785,0.0006621587752783172,0.03377423864422423,0,10099.23828125,overall|small
